predictor,level,row_count,mean_loss,median_loss,mean_log1p_loss,median_log1p_loss,is_rare
cat116,JF,16,1325.078125,1105.0549999999998,6.916362951255502,7.008303574042028,True
cat116,JG,6,1682.3216666666667,1334.205,7.300533387394885,7.19468746598675,True
cat116,JH,4,1220.5825,1158.52,7.045651866093397,7.024232568006721,True
cat116,JI,1,1126.16,1126.16,7.027456473794424,7.027456473794424,True
cat116,JJ,6,1423.0416666666667,1232.3,7.165994741229512,7.116427508475862,True
cat116,JK,1,2150.0,2150.0,7.67368812926773,7.67368812926773,True
cat116,JL,89,1516.9467415730337,1253.28,7.181341657876622,7.134316981754815,True
cat116,JM,26,1689.3446153846153,1575.655,7.305899164743076,7.362503449757785,True
cat116,JN,1,726.47,726.47,6.589572761081972,6.589572761081972,True
cat116,JO,1,17297.19,17297.19,9.758357150734913,9.758357150734913,True
cat116,JP,4,17624.1,10269.705,8.866137404923407,9.048070433293834,True
cat116,JQ,10,1932.834,1653.125,7.329556230172949,7.342738506368464,True
cat116,JR,1013,3396.3271767028627,2544.53,7.842439458618012,7.8420941587767725,False
cat116,JT,1,1523.32,1523.32,7.329303687958469,7.329303687958469,True
cat116,JU,97,4553.417525773196,2563.44,7.965042026438943,7.849495410182062,True
cat116,JV,3,2104.036666666667,1011.36,7.350947121489227,6.920039517815356,True
cat116,JW,390,3832.2865128205126,2873.075,7.937090125318271,7.963481763225175,False
cat116,JX,184,4674.847173913044,2730.94,8.035409555544486,7.912684103378583,True
cat116,JY,6,1331.5983333333334,1330.525,6.904996033992017,7.191680450746779,True
cat116,K,138,3298.431449275362,2338.035,7.77823305099116,7.757387605943762,True
cat116,KA,613,3776.759070146819,2431.03,7.891674377833551,7.796481578536292,False
cat116,KB,363,3218.598980716253,2514.69,7.832025293984544,7.830302398782436,False
cat116,KC,1513,2785.664448116325,2019.82,7.613761528173041,7.611258648617718,False
cat116,KD,188,2934.6901063829787,1743.025,7.567522311935634,7.46393500603058,False
cat116,KE,32,1861.1815625,1706.125,7.381939694877246,7.438786790806943,True
cat116,KF,3,2423.346666666667,2505.85,7.7859828419830945,7.826782263899173,True
cat116,KG,4,1107.155,996.865,6.8646725255863945,6.860251556915441,True
cat116,KH,1,14163.63,14163.63,9.55850329120338,9.55850329120338,True
cat116,KI,166,2427.936987951807,1884.82,7.516611800273753,7.54211545509477,True
cat116,KJ,130,3451.036,2297.865,7.76888239298368,7.740139133782076,True
cat116,KK,16,2760.784375,2013.81,7.727397881958102,7.604472508404868,True
cat116,KL,280,5060.2635,3228.9,8.13573677317749,8.08020492599223,False
cat116,KM,18,2362.972777777778,1780.275,7.489318093491816,7.484991504506091,True
cat116,KN,59,4558.088983050848,2989.91,8.023030383037987,8.003332967906415,True
cat116,KP,251,4785.839960159363,2312.77,7.8745033888371205,7.746633507826577,False
cat116,KQ,213,3205.237511737089,2340.25,7.818445857891162,7.758440253758298,False
cat116,KR,519,3833.559210019268,2476.86,7.8930839454673585,7.815150563417921,False
cat116,KS,1,3248.91,3248.91,8.086382582632652,8.086382582632652,True
cat116,KT,94,6609.439680851064,3786.6099999999997,8.33777283969272,8.23921023387752,True
cat116,KU,123,3496.2667479674797,2240.92,7.750803288463372,7.715087920569068,True
cat116,KV,3,3514.8933333333334,2785.35,7.925184369688995,7.932487774589901,True
cat116,KW,3085,2865.2852350081034,1990.47,7.641084793244609,7.596628338486141,False
cat116,KX,224,3055.3609375,2211.99,7.668750423463881,7.702079981123665,False
cat116,KY,17,6901.440588235295,6622.38,8.6458378219561,8.798361092650616,True
cat116,L,9,4678.647777777778,3427.46,7.9968475925363345,8.139866459746633,True
cat116,LA,17,3309.820588235294,3170.43,7.849075174313254,8.061937869255406,True
cat116,LB,3194,2917.5231997495302,2145.63,7.675180744216136,7.6716544494956675,False
cat116,LC,295,2877.7301694915254,2003.11,7.6735310699055,7.602955350917903,False
cat116,LD,137,5924.279927007299,3145.27,8.1545015553385,8.053972903203258,True
cat116,LE,6,2264.6283333333336,1568.04,7.519679153823259,7.3549181731430835,True
cat116,LF,1873,3239.8214148424986,2286.0,7.779451934512593,7.734996194022781,False
cat116,LG,6,7174.66,5541.88,8.451051805894062,8.612238285954517,True
cat116,LH,29,1511.693448275862,1461.77,7.107950605063106,7.288087177451304,True
cat116,LI,246,4254.353170731707,2260.51,7.888771379819735,7.723553802269128,False
cat116,LJ,389,4440.8870437017995,2894.65,8.013124721049719,7.9709648898482985,False
cat116,LK,18,6068.598888888889,2854.88,8.242368595835309,7.954378439441023,True
cat116,LL,244,2005.015655737705,1668.255,7.43057203480583,7.420122401477952,False
cat116,LM,3277,2886.1043240768995,2159.16,7.703495810630397,7.677937572008936,False
cat116,LN,3127,3025.9909657818994,2050.64,7.682883140350713,7.626394752303018,False
cat116,LO,2082,3162.963227665706,2254.2200000000003,7.743269139885358,7.721002255962901,False
cat116,LQ,589,3479.0777249575553,2227.22,7.795514637356888,7.708958339439883,False
cat116,LR,40,6046.14675,3555.17,8.237819569119882,8.176141499805935,True
cat116,LT,48,6315.619166666666,4446.49,8.359283181149324,8.400022597765108,True
cat116,LU,3,1314.1499999999999,1411.08,7.090739350887495,7.252819073672024,True
cat116,LV,298,6542.849530201342,3838.395,8.298900022102737,8.253066345050922,False
cat116,LW,635,3124.4456062992126,2106.66,7.706178001277651,7.65333360632999,False
cat116,LX,340,3277.760294117647,2386.165,7.788611888773263,7.777860091896816,False
cat116,LY,1327,3229.3726752072344,2229.26,7.759873793731718,7.709873449586105,False
cat116,M,3,4747.946666666667,3333.34,8.28603084134587,8.112030037715252,True
cat116,MA,81,3455.5885185185184,1932.21,7.74434237408433,7.566937112728086,True
cat116,MB,1,9290.32,9290.32,9.136835909981256,9.136835909981256,True
cat116,MC,343,2235.9202332361515,1894.6,7.517641194097359,7.547290690093433,False
cat116,MD,1960,3162.8169285714284,2015.095,7.696758268119692,7.608917741105216,False
cat116,ME,290,2311.3504137931036,1916.1,7.508479580538631,7.558568891710776,False
cat116,MF,1,1435.47,1435.47,7.269943994107987,7.269943994107987,True
cat116,MG,357,4158.153445378151,3074.04,7.97818838629957,8.031073188286095,False
cat116,MH,1,2255.02,2255.02,7.7213574778268805,7.7213574778268805,True
cat116,MI,96,4568.883958333333,2722.9799999999996,8.058176989760097,7.9098486089589475,True
cat116,MJ,701,3803.600370898716,2368.33,7.837238578497294,7.770362493739939,False
cat116,MK,28,6960.207857142857,4186.135,8.355379866707505,8.333595418180494,True
cat116,ML,13,3833.0053846153846,2266.15,7.920378915383332,7.726278815058792,True
cat116,MM,11,4595.347272727273,2466.52,7.985619575960513,7.810968876644596,True
cat116,MN,10,4777.05,2784.9750000000004,8.090468424816635,7.932225167920762,True
cat116,MO,33,2107.3439393939398,1779.95,7.498234049453887,7.484902208779911,True
cat116,MP,77,2843.800779220779,2479.12,7.743842747795379,7.816062225085184,True
cat116,MQ,39,7309.423333333333,5344.24,8.591895540146258,8.583961724228454,True
cat116,MR,19,9178.802631578947,3350.37,8.505343819859258,8.117124496443596,True
cat116,MS,1,67537.73,67537.73,11.12045649009087,11.12045649009087,True
cat116,MT,1,729.77,729.77,6.59409877275812,6.59409877275812,True
cat116,MU,43,4003.078604651163,2321.15,7.882512691289795,7.750248759654585,True
cat116,MV,2,4164.385,4164.385,8.3267851789495,8.3267851789495,True
cat116,MW,24,4320.787499999999,2514.6949999999997,7.98718107865598,7.824574125133381,True
cat116,O,3,4221.150000000001,3709.07,8.220153515595648,8.218806023348012,True
cat116,P,2,37820.24,37820.24,10.333960040807252,10.333960040807252,True
cat116,Q,2,11476.095,11476.095,9.236255922336731,9.236255922336731,True
cat116,R,4,24498.692499999997,26222.315,9.817057026050586,10.026239242473999,True
cat116,S,2,4585.995,4585.995,8.124712858329815,8.124712858329815,True
cat116,T,2,3799.9849999999997,3799.9849999999997,8.175759336830959,8.175759336830959,True
cat116,U,14,20924.859285714287,9649.11,9.345420883043387,9.165471586336846,True
cat116,V,1,542.81,542.81,6.298599921142937,6.298599921142937,True
cat116,W,2,46347.59,46347.59,10.729420608649548,10.729420608649548,True
cat116,X,2,19845.899999999998,19845.899999999998,9.178747218690361,9.178747218690361,True
cat116,Y,10,4593.423,3099.0150000000003,8.037306495619738,8.036977033063698,True
