field,level,support,mean_loss,median_loss,std_loss,q25_loss,q75_loss,iqr_loss,is_rare
cat116,LM,3277,2886.1043240768995,2159.16,2312.542769010169,1314.74,3697.59,2382.8500000000004,False
cat116,LB,3194,2917.5231997495302,2145.63,2545.4173149710023,1220.7775000000001,3700.6925,2479.915,False
cat116,LN,3127,3025.9909657818994,2050.64,3100.3779090212834,1258.565,3557.835,2299.27,False
cat116,KW,3085,2865.2852350081034,1990.47,2789.9797785773676,1213.63,3483.94,2270.31,False
cat116,HJ,2741,2637.2112623130247,2027.46,2168.540794934661,1238.42,3363.79,2125.37,False
cat116,GK,2632,2695.767963525836,2050.455,2131.3728000856095,1180.705,3570.9875,2390.2825000000003,False
cat116,DF,2519,2804.968626439063,2096.85,2229.154985738183,1142.37,3804.955,2662.585,False
cat116,IG,2269,2713.8331599823714,2096.14,2010.8909976555478,1252.5,3658.85,2406.35,False
cat116,LO,2082,3162.963227665706,2254.2200000000003,2857.40002219918,1319.975,4074.125,2754.15,False
cat116,HB,2007,3175.7124464374688,2201.66,3000.660317269772,1223.385,4077.27,2853.885,False
cat116,MD,1960,3162.8169285714284,2015.095,3145.999380097458,1218.6299999999999,3962.26,2743.63,False
cat116,CB,1909,2653.2561655316917,2004.91,2185.9212770587555,1140.1,3497.81,2357.71,False
cat116,LF,1873,3239.8214148424986,2286.0,3105.292474658466,1425.68,3902.55,2476.87,False
cat116,GI,1835,3211.6864632152588,2161.83,3073.120315323171,1237.9850000000001,3984.19,2746.205,False
cat116,BY,1620,2942.4094444444445,2163.015,2373.64208238734,1197.2275,3973.675,2776.4475,False
cat116,KC,1513,2785.664448116325,2019.82,2473.113646047636,1128.26,3590.42,2462.16,False
cat116,GE,1399,2798.884388849178,2052.53,2393.7515771366575,1206.44,3588.4750000000004,2382.0350000000003,False
cat116,LY,1327,3229.3726752072344,2229.26,3007.0083360279095,1333.04,3861.955,2528.915,False
cat116,CI,1314,2473.2061415525113,2099.365,1586.685425075476,1167.8825000000002,3491.6225,2323.74,False
cat116,HN,1302,4679.315829493087,2977.29,4773.651856990616,1581.335,5757.8724999999995,4176.537499999999,False
cat116,IH,1168,2424.768852739726,1816.92,1917.7657490892445,1112.4425,3147.9975,2035.5549999999998,False
cat116,JR,1013,3396.3271767028627,2544.53,2869.580629185281,1492.42,4125.2,2632.7799999999997,False
cat116,HA,975,1995.420482051282,1711.09,1296.2752659337975,1089.755,2521.0550000000003,1431.3000000000002,False
cat116,CS,934,2969.327633832976,2272.375,2310.683192853851,1227.46,4110.6875,2883.2275,False
cat116,HC,810,3017.9719506172837,2257.5,2449.6504754008874,1315.1025,3764.8575,2449.755,False
cat116,FR,789,2546.3496577946767,2071.28,1797.7765642972872,1168.05,3336.7,2168.6499999999996,False
cat116,HM,764,2641.5242670157068,1963.03,2150.9989243454097,1058.53,3557.2025000000003,2498.6725000000006,False
cat116,IC,708,2541.6633192090394,1929.775,2023.373349541258,1123.635,3288.9275000000002,2165.2925000000005,False
cat116,EC,708,3634.3266242937852,2630.545,3204.176254510015,1422.74,4639.825,3217.085,False
cat116,MJ,701,3803.600370898716,2368.33,4432.5532905138,1375.35,4326.22,2950.8700000000003,False
cat116,CW,699,4431.514878397711,2994.47,4237.126720621058,1434.59,5917.23,4482.639999999999,False
cat116,DK,684,3145.5208333333335,2084.935,2833.867640791999,1168.635,4255.775,3087.1399999999994,False
cat116,EK,639,3108.070532081377,2147.01,2691.827571855523,1146.7649999999999,4239.969999999999,3093.2049999999995,False
cat116,LW,635,3124.4456062992126,2106.66,3027.539568544599,1272.795,4029.775,2756.98,False
cat116,FB,619,3422.09366720517,2604.03,2686.25709566646,1404.645,4582.875,3178.23,False
cat116,IF,617,2655.9565478119935,2102.61,1963.1258270681944,1181.62,3548.41,2366.79,False
cat116,KA,613,3776.759070146819,2431.03,3963.483100087436,1577.05,4172.53,2595.4799999999996,False
cat116,HL,607,2505.687677100494,1868.85,2263.4605084932714,1019.55,3245.9449999999997,2226.3949999999995,False
cat116,HH,597,2037.0717755443889,1681.95,1417.8172512509598,1008.73,2675.51,1666.7800000000002,False
cat116,GX,595,4844.316739495798,2644.17,5435.7959846542835,1314.8899999999999,6046.445,4731.555,False
cat116,GU,591,4757.071133671743,3134.55,4531.240444396002,1641.0900000000001,5985.299999999999,4344.209999999999,False
cat116,LQ,589,3479.0777249575553,2227.22,3493.2856949681304,1354.93,4241.83,2886.8999999999996,False
cat116,DS,553,3023.1155153707055,2127.31,2723.5972325368507,1171.99,3863.72,2691.7299999999996,False
cat116,GN,536,2631.0735074626864,2090.695,1939.0164561781658,1225.9425,3469.1225000000004,2243.1800000000003,False
cat116,KR,519,3833.559210019268,2476.86,3550.1734724558573,1402.06,5086.895,3684.8350000000005,False
cat116,FC,502,3711.3027689243027,2569.6400000000003,3222.1837060886737,1351.525,4879.63,3528.105,False
cat116,GA,495,3437.5100404040404,2543.17,2909.757883131612,1464.075,4341.08,2877.005,False
cat116,FH,479,3309.2537995824637,2425.24,2852.5307135028647,1263.83,4496.514999999999,3232.6849999999995,False
cat116,DH,454,3346.118832599119,2189.84,3223.047656982353,1281.1625,4117.285,2836.1225,False
cat116,DI,448,2295.5120982142857,1941.545,1407.8058702310077,1151.56,3345.73,2194.17,False
cat116,EL,445,3212.115775280899,1939.05,3344.0466160464953,1193.76,3773.35,2579.59,False
cat116,EO,438,3111.0346347031964,1984.5349999999999,3113.1344650541137,1108.315,3915.05,2806.735,False
cat116,CU,438,2905.445205479452,2439.2799999999997,1992.4806768128544,1247.6025,4210.66,2963.0575,False
cat116,GT,403,2496.456401985112,1850.35,2303.450027400323,1102.3200000000002,3191.12,2088.7999999999997,False
cat116,JW,390,3832.2865128205126,2873.075,3300.1953154221546,1595.7875000000001,4783.3724999999995,3187.584999999999,False
cat116,LJ,389,4440.8870437017995,2894.65,4235.069875699207,1570.52,6057.09,4486.57,False
cat116,KB,363,3218.598980716253,2514.69,2355.558209708987,1483.88,4248.29,2764.41,False
cat116,MG,357,4158.153445378151,3074.04,3661.0766658935413,1487.54,5829.96,4342.42,False
cat116,EA,357,2801.249495798319,2258.59,1910.4929724081926,1272.32,3726.01,2453.6900000000005,False
cat116,CP,343,1712.0656559766765,1492.03,1029.1902274934,929.76,2248.7200000000003,1318.9600000000003,False
cat116,MC,343,2235.9202332361515,1894.6,1437.6785661221638,1210.585,2926.455,1715.87,False
cat116,FT,340,2176.0089411764707,1841.16,1380.2210704268368,1084.3725,2987.9175,1903.545,False
cat116,LX,340,3277.760294117647,2386.165,2833.953656730067,1463.3725,4009.5150000000003,2546.1425000000004,False
cat116,IT,336,3383.6069047619044,2199.955,3314.6932969523514,1282.7150000000001,4014.7375,2732.0225,False
cat116,BX,312,3063.1441346153847,1956.2199999999998,2807.6077708289645,1091.785,4065.2400000000002,2973.455,False
cat116,CD,300,3117.1381666666666,2468.4049999999997,2298.0677067266683,1450.1425,4292.16,2842.0175,False
cat116,LV,298,6542.849530201342,3838.395,7819.74571882909,1921.94,8497.625,6575.6849999999995,False
cat116,LC,295,2877.7301694915254,2003.11,2466.6414547936297,1227.8600000000001,3647.665,2419.805,False
cat116,BD,290,1916.352655172414,1539.33,1182.244328363765,1000.355,2555.5525,1555.1974999999998,False
cat116,BV,290,3000.175724137931,1939.33,2735.0254589407978,1067.6675,3878.0725,2810.405,False
cat116,ME,290,2311.3504137931036,1916.1,1630.9212931295053,1113.1399999999999,3137.0299999999997,2023.8899999999999,False
cat116,FD,284,3379.340176056338,2740.62,2539.881156671402,1525.4275,4380.115,2854.6875,False
cat116,KL,280,5060.2635,3228.9,5234.73204649202,1823.3,5845.7125,4022.4124999999995,False
cat116,BP,279,3422.5662365591397,2281.6,3176.0172471371693,1256.635,4284.32,3027.6849999999995,False
cat116,KP,251,4785.839960159363,2312.77,11025.155160544367,1270.9250000000002,4653.905,3382.9799999999996,False
cat116,EI,250,4139.371,2778.1099999999997,3835.5066339689056,1477.9625,5349.26,3871.2975,False
cat116,LI,246,4254.353170731707,2260.51,5122.284555968079,1435.4975,4745.030000000001,3309.5325000000007,False
cat116,CO,245,3381.434775510204,2490.24,2571.734629185383,1451.83,4744.59,3292.76,False
cat116,LL,244,2005.015655737705,1668.255,1212.190101360763,1171.9775,2609.2375,1437.2600000000002,False
cat116,GB,241,4188.109460580913,2641.76,4656.912894183865,1645.79,4400.14,2754.3500000000004,False
cat116,EY,239,2761.427991631799,1960.67,2279.1946462676115,1273.73,3353.215,2079.485,False
cat116,CG,238,4166.680462184874,2692.37,4295.628373212849,1318.7625,5414.412499999999,4095.6499999999996,False
cat116,DD,237,2599.3138818565403,2035.48,2090.7648097352417,1191.72,3577.02,2385.3,False
cat116,KX,224,3055.3609375,2211.99,2879.945719085584,1052.67,3665.58,2612.91,False
cat116,KQ,213,3205.237511737089,2340.25,2461.3703001921176,1415.46,4184.5,2769.04,False
cat116,EE,210,3092.427714285714,2202.495,2947.9824130920474,1188.4850000000001,3966.3500000000004,2777.8650000000002,False
cat116,EP,208,3836.746009615385,2388.8500000000004,3742.474192224267,1400.6950000000002,4672.17,3271.475,False
cat116,CN,198,2850.6764141414146,1875.18,2543.999899236935,998.2975,3928.75,2930.4525,False
cat116,HY,195,2385.6506153846153,1827.33,1854.1448735817587,1121.295,3000.7250000000004,1879.4300000000003,False
cat116,KD,188,2934.6901063829787,1743.025,4010.2398189671817,1160.54,2719.5925,1559.0525000000002,False
cat116,JX,184,4674.847173913044,2730.94,5005.096359226979,1705.065,5359.58,3654.515,True
cat116,DN,174,2607.6583908045977,1884.665,2060.126029910064,1110.6875,3241.9925,2131.305,True
cat116,FE,171,3912.528713450293,2906.84,3473.343960925769,1647.095,4778.7,3131.6049999999996,True
cat116,KI,166,2427.936987951807,1884.82,1787.7400671830003,1075.69,3463.985,2388.295,True
cat116,GL,151,2859.5750993377487,2061.3,2281.584830563723,1192.19,3859.2799999999997,2667.0899999999997,True
cat116,FX,149,4891.5011409395975,3066.98,5164.761025300482,1701.46,5850.59,4149.13,True
cat116,ED,145,3905.7020689655174,2939.37,3442.620576075227,1663.15,4537.04,2873.89,True
cat116,IQ,142,3468.794718309859,2646.295,2717.56219490317,1278.1875,5200.032499999999,3921.8449999999993,True
cat116,K,138,3298.431449275362,2338.035,3419.6284582103754,1410.5475000000001,3788.31,2377.7625,True
cat116,LD,137,5924.279927007299,3145.27,7190.391856296999,1684.83,7402.78,5717.95,True
cat116,HP,136,3854.7555147058824,2155.2799999999997,4651.308923250779,1165.9575,3801.535,2635.5775,True
cat116,ID,136,2783.8891911764704,1961.665,2594.3495320767306,1040.12,3648.33,2608.21,True
cat116,KJ,130,3451.036,2297.865,3828.111834576844,1319.6125000000002,3976.6025,2656.99,True
cat116,FG,125,2566.91008,2114.8,1731.6225357177698,1289.25,3268.53,1979.2800000000002,True
cat116,GJ,124,4291.897419354839,3206.765,3624.596781796277,1404.9099999999999,6198.2074999999995,4793.2975,True
cat116,KU,123,3496.2667479674797,2240.92,3854.2667685563138,1148.4,4215.19,3066.7899999999995,True
cat116,HW,118,2476.6386440677966,1698.915,1800.047527313148,1293.6725,3089.72,1796.0475,True
cat116,CT,113,3283.8374336283186,2912.43,1945.4696547357967,1469.38,4983.09,3513.71,True
cat116,DW,103,3539.0051456310684,2736.83,2686.5314258460776,1700.35,4100.0,2399.65,True
cat116,BO,101,3080.0196039603957,2475.9,2182.558445503314,1470.85,3891.3,2420.4500000000003,True
cat116,DU,100,3828.2608,2335.66,3271.205893979995,1449.635,5461.98,4012.3449999999993,True
cat116,JU,97,4553.417525773196,2563.44,6111.765518845943,1417.18,5176.93,3759.75,True
cat116,IU,96,4269.758854166666,2960.23,4723.640341729061,1579.505,5450.9825,3871.4775,True
cat116,MI,96,4568.883958333333,2722.9799999999996,4682.806818427436,1779.0700000000002,5545.9425,3766.8725,True
cat116,KT,94,6609.439680851064,3786.6099999999997,7794.2448839301915,2154.7025,8894.505000000001,6739.802500000002,True
cat116,JL,89,1516.9467415730337,1253.28,810.943530336696,972.98,1989.57,1016.5899999999999,True
cat116,CF,87,3260.2527586206897,2852.45,2325.022471957262,1532.78,4600.700000000001,3067.920000000001,True
cat116,AC,85,3832.058588235294,2634.34,3682.7271653112994,1324.87,4890.91,3566.04,True
cat116,EN,84,3425.9538095238095,2238.375,2758.3947208043337,1416.5549999999998,5057.445,3640.89,True
cat116,GW,84,6464.232857142858,2932.865,7880.830384933769,1797.3325,7295.455,5498.1224999999995,True
cat116,MA,81,3455.5885185185184,1932.21,4404.70024163907,1273.84,3587.05,2313.21,True
cat116,ES,80,5097.02125,3562.31,4869.2592805647055,1701.245,6307.952499999999,4606.7074999999995,True
cat116,IY,79,2585.457088607595,2133.19,1823.5437013536427,1432.8000000000002,3132.73,1699.9299999999998,True
cat116,EH,77,3152.5950649350652,2599.38,2161.80362461754,1419.97,4457.7,3037.7299999999996,True
cat116,MP,77,2843.800779220779,2479.12,1991.9699964143972,1498.21,3476.11,1977.9,True
cat116,HR,77,3890.0715584415584,1970.9,4162.571744635401,1146.46,4896.99,3750.5299999999997,True
cat116,E,77,2790.546233766234,2321.15,2382.2603698406397,1210.77,3574.66,2363.89,True
cat116,DX,73,2731.511506849315,2131.31,1943.4789047576453,1170.33,3730.07,2559.7400000000002,True
cat116,GM,70,3253.829,2409.58,2611.5365821766327,1523.5825,3838.3175,2314.735,True
cat116,GR,70,2440.7067142857145,2030.535,1581.6468170074875,1187.175,3414.8475,2227.6724999999997,True
cat116,EG,66,2607.5039393939396,2516.825,1319.792926966347,1591.33,3500.4125,1909.0825,True
cat116,EF,62,2689.02,1954.045,1880.9046467521339,1320.77,3506.4275000000002,2185.6575000000003,True
cat116,KN,59,4558.088983050848,2989.91,5474.6704277117005,1621.76,5377.52,3755.76,True
cat116,GV,55,3085.761090909091,1693.93,2836.3709103487968,1174.19,3858.605,2684.415,True
cat116,FA,54,3562.947962962963,2580.175,2609.06096097368,1551.1975,4812.54,3261.3424999999997,True
cat116,DT,54,2540.790740740741,2007.15,1717.7447408748526,1330.83,3479.7124999999996,2148.8824999999997,True
cat116,CM,51,1405.5362745098041,1238.58,641.4861717385987,885.6600000000001,1912.19,1026.53,True
cat116,DL,51,3313.4205882352944,1830.23,3264.1234865583206,1248.835,4082.67,2833.835,True
cat116,LT,48,6315.619166666666,4446.49,6049.394491469069,2223.63,8885.5025,6661.8725,True
cat116,IN,46,4343.775869565217,3017.5550000000003,4058.000994422186,1372.075,5958.8225,4586.7475,True
cat116,DA,43,1505.6816279069767,1387.22,790.8824594744972,993.7,1937.585,943.885,True
cat116,MU,43,4003.078604651163,2321.15,4524.7425868395985,1450.4850000000001,5064.325000000001,3613.8400000000006,True
cat116,IM,41,4210.285609756097,2907.49,3765.788789850042,1696.44,4662.23,2965.7899999999995,True
cat116,LR,40,6046.14675,3555.17,6786.818399799599,1918.235,7345.455,5427.22,True
cat116,AO,40,2133.4674999999997,1773.9099999999999,1287.438540562975,1354.5375,2489.7225,1135.185,True
cat116,MQ,39,7309.423333333333,5344.24,5914.299801574296,3223.92,9561.96,6338.039999999999,True
cat116,EB,39,4506.566923076924,2108.65,5193.563078034373,1429.3899999999999,4678.335,3248.945,True
cat116,HI,37,3094.595135135135,3087.06,1972.3126610454335,1412.09,4136.0,2723.91,True
cat116,HF,35,3712.380857142857,2535.98,3476.8192849435136,1327.67,4008.805,2681.1349999999998,True
cat116,AJ,35,1278.8619999999999,1114.65,565.7289462319442,842.965,1715.54,872.5749999999999,True
cat116,CH,35,1268.662,1202.25,554.3515064989425,898.435,1628.005,729.5700000000002,True
cat116,FF,34,2546.054411764706,1969.77,1796.9006135653308,980.6925,4083.8775,3103.185,True
cat116,CQ,33,3622.1281818181815,2543.93,3272.8552840671996,1250.96,5031.14,3780.1800000000003,True
cat116,DM,33,2351.268181818182,1684.81,1622.5494556338924,1206.49,3519.11,2312.62,True
cat116,MO,33,2107.3439393939398,1779.95,1236.688791354608,1180.47,2795.21,1614.74,True
cat116,KE,32,1861.1815625,1706.125,995.0297103332476,1094.97,2540.9,1445.93,True
cat116,AF,32,3546.8984375,2844.31,2360.7236082445756,1880.8125,4659.2325,2778.42,True
cat116,LH,29,1511.693448275862,1461.77,861.2253557505635,712.76,2198.86,1486.1000000000001,True
cat116,GO,28,2106.7039285714286,1862.08,1604.0328315411045,1077.4575,2617.7,1540.2424999999998,True
cat116,MK,28,6960.207857142857,4186.135,8656.197759451663,2575.0699999999997,9360.42,6785.35,True
cat116,DG,27,3536.9851851851854,3024.47,2678.7780083899484,1501.4050000000002,4538.049999999999,3036.644999999999,True
cat116,JM,26,1689.3446153846153,1575.655,905.2466100824936,1209.2224999999999,1949.08,739.8575000000001,True
cat116,IP,25,1175.116,1116.72,730.6722876969767,730.55,1332.2,601.6500000000001,True
cat116,GF,24,1917.5,1442.585,1263.8244657078526,880.8375000000001,2890.74,2009.9024999999997,True
cat116,MW,24,4320.787499999999,2514.6949999999997,4281.324990521397,1652.7324999999998,5907.2699999999995,4254.537499999999,True
cat116,JC,22,1895.5436363636363,1819.955,1037.916596468253,1046.25,2336.9075000000003,1290.6575000000003,True
cat116,CA,21,3320.04,3202.15,2172.763099277047,1530.43,4262.84,2732.41,True
cat116,GP,21,3514.6880952380952,2222.9,3089.1671557017094,1793.01,4004.51,2211.5,True
cat116,AW,20,1237.2285,1159.9650000000001,712.2503386286165,827.2975,1514.1625000000001,686.8650000000001,True
cat116,CV,20,4013.532,2974.42,2914.3786845147088,1825.0425,4848.945,3023.9024999999997,True
cat116,BS,19,2870.568947368421,2310.53,1897.6873355361747,1414.945,3996.125,2581.1800000000003,True
cat116,H,19,8076.8431578947375,4951.04,9240.504682410812,1853.895,9116.41,7262.514999999999,True
cat116,MR,19,9178.802631578947,3350.37,12913.925396802753,2543.855,9008.939999999999,6465.084999999999,True
cat116,HD,18,4706.258333333334,3270.82,4771.969651019377,2253.0150000000003,4479.75,2226.7349999999997,True
cat116,GH,18,3686.201666666667,2228.005,3127.660274071169,1284.4524999999999,6479.82,5195.3675,True
cat116,LK,18,6068.598888888889,2854.88,6316.267146861059,1919.8475,8367.89,6448.0425,True
cat116,KM,18,2362.972777777778,1780.275,1880.8405029629566,965.61,2705.9525000000003,1740.3425000000002,True
cat116,KY,17,6901.440588235295,6622.38,4452.11192425498,3819.45,8288.09,4468.64,True
cat116,FU,17,1384.784117647059,820.88,1280.4082888529094,766.62,1754.69,988.07,True
cat116,JE,17,2045.9547058823532,1523.43,1318.7636721050405,992.11,2727.83,1735.7199999999998,True
cat116,LA,17,3309.820588235294,3170.43,2156.1594303485267,1258.8,4876.5,3617.7,True
cat116,CX,17,2828.1311764705883,1321.47,3183.602147302805,1025.17,3076.69,2051.52,True
cat116,JF,16,1325.078125,1105.0549999999998,932.3625772213923,777.2249999999999,1702.9250000000002,925.7000000000003,True
cat116,KK,16,2760.784375,2013.81,1952.2359207191764,1552.555,3178.5825,1626.0275,True
cat116,CE,16,3985.6475,3607.55,2719.1356930453717,1591.9524999999999,6306.0650000000005,4714.112500000001,True
cat116,FW,15,4956.938,3391.47,4220.220301716149,1801.3600000000001,6453.385,4652.025,True
cat116,BW,14,4061.414285714286,3925.23,1534.7643067094866,2898.4,4872.785,1974.3849999999998,True
cat116,U,14,20924.859285714287,9649.11,27403.803916632412,4629.9475,17550.36,12920.4125,True
cat116,B,14,3497.367142857143,2801.815,2174.0101019984268,1962.15,4932.7275,2970.5775,True
cat116,ML,13,3833.0053846153846,2266.15,3781.478111771937,1874.69,3637.2,1762.5099999999998,True
cat116,II,12,2280.8483333333334,1269.91,2426.708571253864,973.2925,2379.4225,1406.13,True
cat116,MM,11,4595.347272727273,2466.52,6150.716852683257,1826.125,3752.1000000000004,1925.9750000000004,True
cat116,EJ,11,3673.2099999999996,1847.95,4448.549510548354,1244.645,3085.2,1840.5549999999998,True
cat116,AX,11,2745.6627272727274,2995.89,1493.3550563686515,1195.8049999999998,3408.105,2212.3,True
cat116,MN,10,4777.05,2784.9750000000004,4760.118539317646,2152.4775,4389.345,2236.8675000000003,True
cat116,JQ,10,1932.834,1653.125,1357.705239391493,768.03,2737.88,1969.8500000000001,True
cat116,Y,10,4593.423,3099.0150000000003,4881.328257855073,2076.6475,4833.594999999999,2756.9474999999993,True
cat116,GG,10,1025.8049999999998,836.2950000000001,515.9020220771898,712.7524999999999,1337.04,624.2875,True
cat116,BA,10,1432.438,1542.345,506.32150031817173,1104.1225,1738.9625,634.8400000000001,True
cat116,IL,10,2513.6169999999997,2088.94,1141.414817671959,1539.935,3402.2475,1862.3125,True
cat116,GY,10,2402.06,2190.7799999999997,1089.915470412474,1950.245,2795.5924999999997,845.3474999999999,True
cat116,BK,10,1003.818,984.42,357.70531551978803,802.69,1299.6575,496.9675,True
cat116,L,9,4678.647777777778,3427.46,5127.688343378471,1291.61,5545.57,4253.96,True
cat116,HT,9,5656.985555555556,3521.03,7053.779580042729,1306.02,5596.14,4290.120000000001,True
cat116,DR,8,3070.845,1867.1,3300.6312834711744,1067.3525,4249.3775,3182.0249999999996,True
cat116,BU,8,1971.195,816.12,2228.7018517000943,583.4275,2403.5375,1820.11,True
cat116,BQ,7,4155.984285714286,3983.49,1907.0902113329366,3227.085,5198.47,1971.3850000000002,True
cat116,FV,7,2439.0085714285715,2173.1,1448.7166503889866,1404.96,3314.3900000000003,1909.4300000000003,True
cat116,DO,7,1469.652857142857,1285.48,725.433718261342,1029.375,1530.865,501.49,True
cat116,DE,7,2322.8514285714286,2258.37,764.4782268848163,1731.76,2596.29,864.53,True
cat116,LE,6,2264.6283333333336,1568.04,1803.8745869091529,1195.795,2417.855,1222.06,True
cat116,JG,6,1682.3216666666667,1334.205,947.7173875880228,1075.3525,2229.935,1154.5825,True
cat116,JY,6,1331.5983333333334,1330.525,908.6609312481014,767.2775,1668.285,901.0075,True
cat116,AG,6,2674.1716666666666,2321.55,1492.9869422659622,1619.05,3168.155,1549.1050000000002,True
cat116,JJ,6,1423.0416666666667,1232.3,676.5481058259395,1135.8725,1653.4325,517.56,True
cat116,EW,6,3527.84,3194.6800000000003,1872.2515703932525,2462.4175,5023.6900000000005,2561.2725000000005,True
cat116,AK,6,2021.0933333333332,2227.43,1018.0328345916288,1377.7624999999998,2748.3424999999997,1370.58,True
cat116,F,6,5347.886666666666,3706.4,5716.268266086421,2405.29,4625.3325,2220.0425000000005,True
cat116,LG,6,7174.66,5541.88,7238.652033010014,2745.47,7485.907499999999,4740.4375,True
cat116,AL,6,1026.8216666666667,808.38,707.6571027953204,611.88,1569.36,957.4799999999999,True
cat116,GD,5,988.3860000000001,973.36,75.84718373150052,936.99,1052.58,115.58999999999992,True
cat116,CL,5,4231.782,4933.15,2937.953239786161,1458.39,6786.46,5328.07,True
cat116,JB,5,1034.896,622.66,624.1995730773933,605.8,1716.29,1110.49,True
cat116,AA,4,10448.735,10712.380000000001,6227.192107402823,8113.6,13047.515,4933.914999999999,True
cat116,JP,4,17624.1,10269.705,22067.116644861726,3557.71,24336.095,20778.385000000002,True
cat116,JH,4,1220.5825,1158.52,491.5049390307962,844.0675,1535.035,690.9675000000001,True
cat116,R,4,24498.692499999997,26222.315,17880.868164244475,11090.035,39630.972499999996,28540.937499999996,True
cat116,KG,4,1107.155,996.865,668.1886295800011,644.6775,1459.3425,814.665,True
cat116,CY,3,3076.3799999999997,2083.64,1741.5542578972384,2070.92,3585.4700000000003,1514.5500000000002,True
cat116,FL,3,1706.33,1943.92,568.1616144197001,1500.93,2030.525,529.595,True
cat116,BT,3,2225.616666666667,1635.24,1390.3930404865143,1431.5349999999999,2724.51,1292.9750000000004,True
cat116,LU,3,1314.1499999999999,1411.08,620.7866991970753,1030.84,1645.925,615.085,True
cat116,M,3,4747.946666666667,3333.34,3540.2723650212747,2733.52,6055.07,3321.5499999999997,True
cat116,EU,3,2696.9066666666663,3240.22,1550.7646853192566,2093.9049999999997,3571.5649999999996,1477.6599999999999,True
cat116,AV,3,955.6933333333333,889.67,180.60492693537827,853.53,1024.845,171.31500000000005,True
cat116,KV,3,3514.8933333333334,2785.35,2804.147818577568,1966.485,4698.53,2732.045,True
cat116,O,3,4221.150000000001,3709.07,2535.8391002585317,2844.75,5341.51,2496.76,True
cat116,DV,3,6115.8966666666665,1357.36,9021.918597595155,913.3999999999999,8939.125,8025.725,True
cat116,HE,3,6682.483333333333,1975.81,8492.203918944322,1780.8,9230.83,7450.03,True
cat116,GQ,3,4136.1033333333335,1333.65,5004.229231773194,1247.3400000000001,5623.639999999999,4376.299999999999,True
cat116,IA,3,8512.18,4588.76,7636.098520992248,4112.075,10950.575,6838.500000000001,True
cat116,I,3,4172.056666666666,3393.62,3625.552666647299,2196.285,5758.610000000001,3562.3250000000007,True
cat116,KF,3,2423.346666666667,2505.85,352.0321534083688,2271.62,2616.325,344.7049999999999,True
cat116,IJ,3,5555.463333333333,2205.77,6202.079830140316,1977.125,7458.955,5481.83,True
cat116,JV,3,2104.036666666667,1011.36,2047.4254233142003,923.0550000000001,2738.68,1815.6249999999998,True
cat116,AU,2,1417.245,1417.245,1119.965217517937,1021.2774999999999,1813.2124999999999,791.935,True
cat116,BM,2,1065.275,1065.275,492.2099593161439,891.2525,1239.2975,348.04499999999985,True
cat116,CC,2,1559.815,1559.815,1258.4308674098866,1114.8925,2004.7375,889.845,True
cat116,CJ,2,1657.01,1657.01,318.14148299145154,1544.53,1769.49,224.96000000000004,True
cat116,D,2,2603.325,2603.325,58.838355262532644,2582.5225,2624.1274999999996,41.60499999999956,True
cat116,AB,2,1159.305,1159.305,512.5039239361978,978.1075,1340.5025,362.3950000000001,True
cat116,MV,2,4164.385,4164.385,731.90501600276,3905.6175,4423.1525,517.5350000000003,True
cat116,AY,2,1393.195,1393.195,1442.7453209939722,883.1075,1903.2824999999998,1020.1749999999998,True
cat116,FK,2,512.085,512.085,102.63654928922732,475.7975,548.3725,72.57499999999993,True
cat116,T,2,3799.9849999999997,3799.9849999999997,1907.0033492498112,3125.7575,4474.2125,1348.4549999999995,True
cat116,P,2,37820.24,37820.24,31121.961471041635,26816.965,48823.515,22006.55,True
cat116,Q,2,11476.095,11476.095,7266.9010349150885,8906.8575,14045.3325,5138.475,True
cat116,FJ,2,825.205,825.205,397.3586556877804,684.7175,965.6925000000001,280.97500000000014,True
cat116,X,2,19845.899999999998,19845.899999999998,24495.819388034357,11185.32,28506.48,17321.16,True
cat116,W,2,46347.59,46347.59,11091.394126979712,42426.19,50268.99,7842.799999999996,True
cat116,S,2,4585.995,4585.995,4390.235085556353,3033.8125,6138.1775,3104.365,True
cat116,AR,1,4361.04,4361.04,,4361.04,4361.04,0.0,True
cat116,V,1,542.81,542.81,,542.81,542.81,0.0,True
cat116,AE,1,509.85,509.85,,509.85,509.85,0.0,True
cat116,AS,1,1663.91,1663.91,,1663.91,1663.91,0.0,True
cat116,AP,1,1753.45,1753.45,,1753.45,1753.45,0.0,True
cat116,MH,1,2255.02,2255.02,,2255.02,2255.02,0.0,True
cat116,JA,1,1576.5,1576.5,,1576.5,1576.5,0.0,True
cat116,MF,1,1435.47,1435.47,,1435.47,1435.47,0.0,True
cat116,AT,1,2287.78,2287.78,,2287.78,2287.78,0.0,True
cat116,J,1,51383.04,51383.04,,51383.04,51383.04,0.0,True
cat116,AN,1,1159.4,1159.4,,1159.4,1159.4,0.0,True
cat116,AM,1,820.48,820.48,,820.48,820.48,0.0,True
cat116,IV,1,5264.88,5264.88,,5264.88,5264.88,0.0,True
cat116,AD,1,1624.82,1624.82,,1624.82,1624.82,0.0,True
cat116,AH,1,683.04,683.04,,683.04,683.04,0.0,True
cat116,MS,1,67537.73,67537.73,,67537.73,67537.73,0.0,True
cat116,IB,1,6240.19,6240.19,,6240.19,6240.19,0.0,True
